,Unnamed: 0,DATETIMEDATA,PM25,O3,Wind Speed,Temperature,Relative Humidity,Wind Direction,Atmospheric Pressure,RAIN
1255,1255,2024-01-22 07:00:00,22.8,7.0,1,26.0,85.0,104.0,760.0,0
1256,1256,2024-01-22 08:00:00,22.0,17.0,1,28.0,77.0,98.0,760.0,0
1257,1257,2024-01-22 09:00:00,28.1,26.0,1,28.0,75.0,93.0,760.0,0
1258,1258,2024-01-22 10:00:00,22.5,24.0,1,29.0,73.0,115.0,760.0,2
1259,1259,2024-01-22 11:00:00,21.9,16.0,1,26.0,84.0,92.0,760.0,1
1260,1260,2024-01-22 12:00:00,13.5,18.0,1,28.0,75.0,92.0,760.0,0
1261,1261,2024-01-22 13:00:00,12.3,23.0,1,29.0,69.0,107.0,759.0,0
1262,1262,2024-01-22 14:00:00,10.8,26.0,1,30.0,65.0,128.0,758.0,0
1263,1263,2024-01-22 15:00:00,7.9,24.0,1,30.0,64.0,140.0,758.0,0
1264,1264,2024-01-22 16:00:00,8.1,21.0,1,29.0,67.0,132.0,758.0,0
1265,1265,2024-01-22 17:00:00,9.5,20.0,1,29.0,70.0,124.0,759.0,0
1266,1266,2024-01-22 18:00:00,11.3,19.0,1,28.0,71.0,119.0,759.0,0
1267,1267,2024-01-22 19:00:00,9.3,16.0,1,27.0,78.0,110.0,760.0,0
1268,1268,2024-01-22 20:00:00,8.1,13.0,1,27.0,81.0,110.0,760.0,0
1269,1269,2024-01-22 21:00:00,9.9,9.0,1,26.0,84.0,109.0,761.0,0
1270,1270,2024-01-22 22:00:00,12.3,13.0,2,26.0,86.0,115.0,761.0,0
1271,1271,2024-01-22 23:00:00,16.4,17.0,1,25.0,87.0,111.0,761.0,0
1272,1272,2024-01-23 00:00:00,9.8,16.0,1,25.0,92.0,109.0,760.0,0
1273,1273,2024-01-23 01:00:00,12.2,3.0,1,25.0,93.0,109.0,760.0,0
1274,1274,2024-01-23 02:00:00,13.2,2.0,1,25.0,93.0,105.0,759.0,0
1275,1275,2024-01-23 03:00:00,9.7,2.0,1,25.0,93.0,126.0,759.0,1
1276,1276,2024-01-23 04:00:00,12.0,1.0,1,24.0,90.0,120.0,760.0,3
1277,1277,2024-01-23 05:00:00,10.9,5.0,1,23.0,80.0,119.0,760.0,0
1278,1278,2024-01-23 06:00:00,11.4,0.0,0,23.0,84.0,106.0,760.0,0
1279,1279,2024-01-23 07:00:00,10.2,11.699820251647694,1,25.0,81.0,95.0,760.0,0
1280,1280,2024-01-23 08:00:00,7.3,11.0,1,28.0,65.0,93.0,761.0,0
1281,1281,2024-01-23 09:00:00,7.2,0.0,1,29.0,61.0,125.0,761.0,0
1282,1282,2024-01-23 10:00:00,6.9,2.0,1,30.0,61.0,99.0,761.0,0
1283,1283,2024-01-23 11:00:00,9.5,0.0,1,30.0,59.0,126.0,760.0,0
1284,1284,2024-01-23 12:00:00,12.4,1.0,1,30.0,62.0,113.0,760.0,0
1285,1285,2024-01-23 13:00:00,14.4,5.0,1,30.0,63.0,111.0,759.0,0
1286,1286,2024-01-23 14:00:00,13.0,3.0,1,30.0,64.0,150.0,759.0,0
1287,1287,2024-01-23 15:00:00,16.4,1.0,1,30.0,61.0,133.0,758.0,0
1288,1288,2024-01-23 16:00:00,7.6,0.0,1,29.0,63.0,147.0,758.0,0
1289,1289,2024-01-23 17:00:00,14.8,2.0,1,29.0,69.0,123.0,759.0,0
1290,1290,2024-01-23 18:00:00,12.3,0.0,1,28.0,74.0,123.0,759.0,0
1291,1291,2024-01-23 19:00:00,14.2,2.0,1,28.0,77.0,108.0,759.0,0
1292,1292,2024-01-23 20:00:00,13.5,2.0,1,28.0,73.0,135.0,759.0,0
1293,1293,2024-01-23 21:00:00,17.6,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1294,1294,2024-01-23 22:00:00,16.1,17.0,1,27.0,77.0,119.0,760.0,0
1295,1295,2024-01-23 23:00:00,11.3,2.0,1,27.0,78.0,117.0,760.0,0
1296,1296,2024-01-24 00:00:00,12.7,15.0,1,27.0,79.0,95.0,760.0,0
1297,1297,2024-01-24 01:00:00,10.2,0.0,1,27.0,79.0,102.0,760.0,0
1298,1298,2024-01-24 02:00:00,13.9,1.0,1,27.0,80.0,101.0,759.0,0
1299,1299,2024-01-24 03:00:00,15.9,1.0,1,27.0,81.0,95.0,759.0,0
1300,1300,2024-01-24 04:00:00,13.6,0.0,1,27.0,81.0,106.0,759.0,0
1301,1301,2024-01-24 05:00:00,13.7,0.0,1,27.0,82.0,111.0,759.0,0
1302,1302,2024-01-24 06:00:00,14.4,0.0,1,27.0,82.0,115.0,759.0,0
1303,1303,2024-01-24 07:00:00,13.5,11.0,1,27.0,82.0,114.0,760.0,0
1304,1304,2024-01-24 08:00:00,15.4,11.699820251647694,1,27.0,79.0,111.0,761.0,0
1305,1305,2024-01-24 09:00:00,14.3,7.0,1,28.0,76.0,109.0,761.0,0
1306,1306,2024-01-24 10:00:00,14.2,10.0,1,30.0,68.0,111.0,761.0,0
1307,1307,2024-01-24 11:00:00,13.6,24.0,1,30.0,64.0,150.0,761.0,0
1308,1308,2024-01-24 12:00:00,12.8,23.0,1,30.0,60.0,134.0,760.0,0
1309,1309,2024-01-24 13:00:00,18.3,23.0,1,30.0,63.0,151.0,760.0,1
1310,1310,2024-01-24 14:00:00,15.8,0.0,1,28.0,80.0,123.0,759.0,1
1311,1311,2024-01-24 15:00:00,15.5,1.0,1,29.0,73.0,128.0,759.0,0
1312,1312,2024-01-24 16:00:00,16.7,9.0,1,28.0,74.0,154.0,759.0,0
1313,1313,2024-01-24 17:00:00,15.5,2.0,1,27.0,79.0,119.0,759.0,0
1314,1314,2024-01-24 18:00:00,14.3,1.0,1,27.0,79.0,126.0,759.0,0
1315,1315,2024-01-24 19:00:00,14.7,0.0,1,27.0,80.0,126.0,760.0,0
1316,1316,2024-01-24 20:00:00,15.0,3.0,1,27.0,81.0,136.0,760.0,0
1317,1317,2024-01-24 21:00:00,15.7,17.0,1,27.0,83.0,127.0,761.0,0
1318,1318,2024-01-24 22:00:00,10.9,24.0,1,26.0,85.0,128.0,761.0,1
1319,1319,2024-01-24 23:00:00,8.4,26.0,1,26.0,87.0,130.0,761.0,1
1320,1320,2024-01-25 00:00:00,9.3,27.0,1,26.0,86.0,114.0,761.0,1
1321,1321,2024-01-25 01:00:00,11.2,27.0,1,26.0,84.0,120.0,761.0,0
1322,1322,2024-01-25 02:00:00,19.2,15.0,1,26.0,84.0,132.0,760.0,0
1323,1323,2024-01-25 03:00:00,13.0,10.0,1,26.0,85.0,115.0,760.0,0
1324,1324,2024-01-25 04:00:00,12.3,11.699820251647694,1,26.0,85.0,165.0,759.0,0
1325,1325,2024-01-25 05:00:00,12.3,0.0,1,26.0,85.0,129.0,760.0,0
1326,1326,2024-01-25 06:00:00,13.5,0.0,1,26.0,86.0,163.0,760.0,1
1327,1327,2024-01-25 07:00:00,11.8,20.0,1,26.0,87.0,191.0,761.0,1
1328,1328,2024-01-25 08:00:00,7.5,5.0,1,25.0,89.0,173.0,761.0,5
1329,1329,2024-01-25 09:00:00,10.0,11.699820251647694,1,26.0,90.0,189.0,762.0,5
1330,1330,2024-01-25 10:00:00,10.1,12.0,1,27.0,87.0,214.0,762.0,3
1331,1331,2024-01-25 11:00:00,9.4,0.0,1,28.0,80.0,171.0,762.0,0
1332,1332,2024-01-25 12:00:00,8.4,1.0,1,28.0,79.0,192.0,761.0,0
1333,1333,2024-01-25 13:00:00,16.2,2.0,1,28.0,80.0,155.0,761.0,1
1334,1334,2024-01-25 14:00:00,17.7,4.0,1,27.0,81.0,234.0,760.0,1
1335,1335,2024-01-25 15:00:00,20.6,8.0,1,28.0,75.0,220.0,759.0,0
1336,1336,2024-01-25 16:00:00,14.9,17.0,1,27.0,79.0,172.0,760.0,0
1337,1337,2024-01-25 17:00:00,12.4,26.0,1,27.0,78.0,169.0,760.0,0
1338,1338,2024-01-25 18:00:00,9.6,31.0,1,27.0,82.0,195.0,761.0,0
1339,1339,2024-01-25 19:00:00,8.9,19.0,0,27.0,79.0,168.0,761.0,0
1340,1340,2024-01-25 20:00:00,18.2,29.0,1,26.0,83.0,171.0,762.0,1
1341,1341,2024-01-25 21:00:00,17.2,31.0,1,26.0,82.0,183.0,762.0,1
1342,1342,2024-01-25 22:00:00,15.8,34.0,1,27.0,80.0,136.0,762.0,0
1343,1343,2024-01-25 23:00:00,14.0,33.0,1,27.0,76.0,197.0,762.0,0
1344,1344,2024-01-26 00:00:00,16.2,26.0,1,27.0,75.0,137.0,762.0,0
1345,1345,2024-01-26 01:00:00,14.0,24.0,1,27.0,75.0,156.0,762.0,0
1346,1346,2024-01-26 02:00:00,10.2,34.0,1,27.0,78.0,152.0,761.0,0
1347,1347,2024-01-26 03:00:00,12.5,34.0,1,26.0,86.0,136.0,761.0,4
1348,1348,2024-01-26 04:00:00,9.9,21.0,1,26.0,83.0,169.0,761.0,0
1349,1349,2024-01-26 05:00:00,7.7,16.0,0,26.0,80.0,150.0,761.0,0
1350,1350,2024-01-26 06:00:00,12.6,11.0,1,27.0,79.0,108.0,761.0,0
1351,1351,2024-01-26 07:00:00,13.5,23.0,1,27.0,78.0,101.0,761.0,0
1352,1352,2024-01-26 08:00:00,9.0,30.0,1,28.0,73.0,91.0,762.0,0
1353,1353,2024-01-26 09:00:00,15.8,31.0,0,29.0,70.0,188.0,762.0,0
1354,1354,2024-01-26 10:00:00,20.3,11.699820251647694,1,30.0,67.0,225.0,762.0,0
1355,1355,2024-01-26 11:00:00,14.9,29.0,1,31.0,62.0,216.0,762.0,0
1356,1356,2024-01-26 12:00:00,15.5,13.0,1,31.0,61.0,232.0,762.0,0
1357,1357,2024-01-26 13:00:00,17.4,25.0,1,30.0,65.0,223.0,761.0,0
1358,1358,2024-01-26 14:00:00,17.7,29.0,1,30.0,66.0,206.0,760.0,0
1359,1359,2024-01-26 15:00:00,17.9,25.0,1,29.0,69.0,222.0,760.0,0
1360,1360,2024-01-26 16:00:00,20.1,9.0,2,28.0,77.0,234.0,760.0,0
1361,1361,2024-01-26 17:00:00,16.1,30.0,1,27.0,80.0,208.0,760.0,1
1362,1362,2024-01-26 18:00:00,15.7,31.0,1,27.0,79.0,180.0,761.0,0
1363,1363,2024-01-26 19:00:00,17.0,30.0,1,27.0,78.0,193.0,761.0,0
1364,1364,2024-01-26 20:00:00,22.6,31.0,1,27.0,77.0,191.0,762.0,0
1365,1365,2024-01-26 21:00:00,24.2,32.0,1,27.0,76.0,179.0,762.0,0
1366,1366,2024-01-26 22:00:00,23.3,33.0,1,27.0,77.0,172.0,762.0,0
1367,1367,2024-01-26 23:00:00,16.9,36.0,1,27.0,77.0,184.0,762.0,0
1368,1368,2024-01-27 00:00:00,22.9,35.0,1,27.0,77.0,157.0,762.0,0
1369,1369,2024-01-27 01:00:00,19.5,33.0,1,27.0,78.0,156.0,762.0,0
1370,1370,2024-01-27 02:00:00,14.9,34.0,1,27.0,77.0,127.0,761.0,0
1371,1371,2024-01-27 03:00:00,17.8,34.0,1,26.0,78.0,124.0,760.0,0
1372,1372,2024-01-27 04:00:00,15.1,32.0,1,26.0,79.0,111.0,760.0,0
1373,1373,2024-01-27 05:00:00,19.1,28.0,1,26.0,80.0,107.0,761.0,0
1374,1374,2024-01-27 06:00:00,20.3,27.0,1,26.0,80.0,113.0,761.0,0
1375,1375,2024-01-27 07:00:00,18.5,31.0,0,27.0,77.0,123.0,761.0,0
1376,1376,2024-01-27 08:00:00,14.4,28.0,1,28.0,68.0,150.0,762.0,0
1377,1377,2024-01-27 09:00:00,14.5,26.0,1,29.0,63.0,201.0,762.0,0
1378,1378,2024-01-27 10:00:00,18.8,12.0,0,29.0,65.0,190.0,762.0,0
1379,1379,2024-01-27 11:00:00,13.8,11.699820251647694,1,31.0,56.0,233.0,762.0,0
1380,1380,2024-01-27 12:00:00,14.0,31.0,1,31.0,59.0,191.0,761.0,0
1381,1381,2024-01-27 13:00:00,18.4,30.0,0,31.0,58.0,159.0,761.0,0
1382,1382,2024-01-27 14:00:00,21.1,30.0,0,30.0,63.0,173.0,760.0,0
1383,1383,2024-01-27 15:00:00,20.2,30.0,1,30.0,65.0,176.0,760.0,0
1384,1384,2024-01-27 16:00:00,16.1,30.0,1,29.0,65.0,192.0,759.0,0
1385,1385,2024-01-27 17:00:00,14.3,37.0,1,28.0,72.0,207.0,760.0,2
1386,1386,2024-01-27 18:00:00,15.5,36.0,1,27.0,74.0,227.0,760.0,0
1387,1387,2024-01-27 19:00:00,12.1,30.0,1,27.0,75.0,201.0,761.0,0
1388,1388,2024-01-27 20:00:00,13.3,30.0,1,27.0,77.0,182.0,761.0,0
1389,1389,2024-01-27 21:00:00,16.7,29.0,1,27.0,76.0,173.0,762.0,0
1390,1390,2024-01-27 22:00:00,17.0,31.0,1,27.0,75.0,172.0,762.0,0
1391,1391,2024-01-27 23:00:00,13.1,32.0,1,27.0,76.0,122.0,762.0,0
1392,1392,2024-01-28 00:00:00,11.8,31.0,1,26.0,78.0,108.0,762.0,0
1393,1393,2024-01-28 01:00:00,14.4,32.0,1,26.0,78.0,110.0,761.0,0
1394,1394,2024-01-28 02:00:00,24.2,33.0,1,26.0,78.0,102.0,761.0,0
1395,1395,2024-01-28 03:00:00,21.0,34.0,1,26.0,78.0,111.0,760.0,0
1396,1396,2024-01-28 04:00:00,18.0,35.0,0,26.0,78.0,141.0,760.0,0
1397,1397,2024-01-28 05:00:00,13.6,33.0,1,26.0,78.0,134.0,761.0,0
1398,1398,2024-01-28 06:00:00,17.6,31.0,1,26.0,76.0,119.0,761.0,0
1399,1399,2024-01-28 07:00:00,12.2,33.0,1,26.0,74.0,104.0,761.0,0
1400,1400,2024-01-28 08:00:00,13.9,32.0,1,28.0,70.0,106.0,762.0,0
1401,1401,2024-01-28 09:00:00,22.1,34.0,0,29.0,66.0,192.0,762.0,0
1402,1402,2024-01-28 10:00:00,17.3,35.0,1,29.0,64.0,191.0,762.0,0
1403,1403,2024-01-28 11:00:00,13.8,35.0,0,30.0,60.0,232.0,762.0,0
1404,1404,2024-01-28 12:00:00,12.4,11.699820251647694,1,31.0,57.0,199.0,761.0,0
1405,1405,2024-01-28 13:00:00,18.5,33.0,1,31.0,57.0,210.0,761.0,0
1406,1406,2024-01-28 14:00:00,14.6,32.0,1,31.0,58.0,210.0,760.0,0
1407,1407,2024-01-28 15:00:00,13.1,31.0,1,31.0,57.0,165.0,759.0,0
1408,1408,2024-01-28 16:00:00,18.8,33.0,1,30.0,60.0,198.0,759.0,0
1409,1409,2024-01-28 17:00:00,18.9,33.0,0,29.0,66.0,205.0,760.0,0
1410,1410,2024-01-28 18:00:00,20.8,33.0,1,28.0,70.0,219.0,760.0,0
1411,1411,2024-01-28 19:00:00,20.9,32.0,1,27.0,73.0,188.0,761.0,0
1412,1412,2024-01-28 20:00:00,21.6,32.0,1,27.0,74.0,155.0,761.0,0
1413,1413,2024-01-28 21:00:00,18.3,33.0,1,27.0,75.0,170.0,762.0,0
1414,1414,2024-01-28 22:00:00,21.6,33.0,1,27.0,74.0,145.0,762.0,0
1415,1415,2024-01-28 23:00:00,14.2,33.0,1,27.0,74.0,120.0,762.0,0
1416,1416,2024-01-29 00:00:00,10.8,33.0,1,27.0,75.0,114.0,761.0,0
1417,1417,2024-01-29 01:00:00,12.1,31.0,1,26.0,77.0,109.0,761.0,0
1418,1418,2024-01-29 02:00:00,21.6,31.0,1,26.0,77.0,106.0,760.0,0
1419,1419,2024-01-29 03:00:00,20.0,32.0,1,26.0,77.0,107.0,760.0,0
1420,1420,2024-01-29 04:00:00,19.7,33.0,1,26.0,77.0,119.0,760.0,0
1421,1421,2024-01-29 05:00:00,15.6,33.0,1,25.0,83.0,131.0,761.0,1
1422,1422,2024-01-29 06:00:00,16.2,31.0,1,25.0,87.0,113.0,761.0,1
1423,1423,2024-01-29 07:00:00,10.5,30.0,1,26.0,82.0,128.0,762.0,0
1424,1424,2024-01-29 08:00:00,15.8,29.0,1,27.0,77.0,116.0,762.0,0
1425,1425,2024-01-29 09:00:00,12.1,33.0,1,28.0,72.0,193.0,762.0,0
1426,1426,2024-01-29 10:00:00,14.7,34.0,1,30.0,65.0,218.0,762.0,0
1427,1427,2024-01-29 11:00:00,16.2,33.0,0,30.0,61.0,227.0,762.0,0
1428,1428,2024-01-29 12:00:00,16.9,34.0,1,31.0,59.0,202.0,761.0,0
1429,1429,2024-01-29 13:00:00,15.6,11.699820251647694,0,31.0,56.0,205.0,760.0,0
1430,1430,2024-01-29 14:00:00,19.6,7.0,1,31.0,55.0,202.0,760.0,0
1431,1431,2024-01-29 15:00:00,21.4,23.0,1,31.0,57.0,194.0,759.0,0
1432,1432,2024-01-29 16:00:00,16.1,2.0,1,30.0,58.0,188.0,759.0,0
1433,1433,2024-01-29 17:00:00,25.1,0.0,1,29.0,61.0,142.0,759.0,0
1434,1434,2024-01-29 18:00:00,20.1,3.0,1,28.0,70.0,152.0,759.0,0
1435,1435,2024-01-29 19:00:00,18.0,4.0,1,27.0,73.0,202.0,760.0,0
1436,1436,2024-01-29 20:00:00,20.3,11.0,1,27.0,73.0,149.0,761.0,0
1437,1437,2024-01-29 21:00:00,23.5,13.0,1,27.0,73.0,134.0,761.0,0
1438,1438,2024-01-29 22:00:00,17.9,15.0,1,27.0,74.0,123.0,762.0,0
1439,1439,2024-01-29 23:00:00,10.5,32.0,1,27.0,79.0,127.0,762.0,1
1440,1440,2024-01-30 00:00:00,12.2,33.0,1,26.0,82.0,172.0,762.0,0
1441,1441,2024-01-30 01:00:00,11.8,17.0,1,26.0,80.0,175.0,761.0,0
1442,1442,2024-01-30 02:00:00,18.0,1.0,1,25.0,85.0,134.0,761.0,4
1443,1443,2024-01-30 03:00:00,9.6,11.0,1,25.0,82.0,167.0,760.0,0
1444,1444,2024-01-30 04:00:00,12.5,8.0,1,26.0,81.0,103.0,760.0,0
1445,1445,2024-01-30 05:00:00,12.5,0.0,1,26.0,82.0,108.0,761.0,0
1446,1446,2024-01-30 06:00:00,10.4,1.0,1,26.0,83.0,121.0,761.0,0
1447,1447,2024-01-30 07:00:00,18.7,13.0,1,26.0,81.0,125.0,761.0,0
1448,1448,2024-01-30 08:00:00,17.5,0.0,1,28.0,74.0,120.0,762.0,0
1449,1449,2024-01-30 09:00:00,17.2,3.0,1,29.0,67.0,167.0,762.0,0
1450,1450,2024-01-30 10:00:00,12.7,20.0,0,30.0,60.0,148.0,762.0,0
1451,1451,2024-01-30 11:00:00,14.9,30.0,0,31.0,56.0,193.0,761.0,0
1452,1452,2024-01-30 12:00:00,15.3,31.0,1,32.0,52.0,198.0,761.0,0
1453,1453,2024-01-30 13:00:00,18.9,19.0,1,32.0,52.0,166.0,760.0,0
1454,1454,2024-01-30 14:00:00,15.8,11.699820251647694,1,32.0,50.0,188.0,759.0,0
1455,1455,2024-01-30 15:00:00,17.4,14.0,1,32.0,52.0,184.0,759.0,0
1456,1456,2024-01-30 16:00:00,16.3,0.0,1,31.0,55.0,139.0,759.0,0
1457,1457,2024-01-30 17:00:00,21.5,1.0,1,29.0,61.0,130.0,759.0,0
1458,1458,2024-01-30 18:00:00,16.4,6.0,1,28.0,67.0,131.0,760.0,0
1459,1459,2024-01-30 19:00:00,24.0,2.0,1,28.0,71.0,120.0,760.0,0
1460,1460,2024-01-30 20:00:00,21.0,4.0,1,27.0,72.0,120.0,761.0,0
1461,1461,2024-01-30 21:00:00,22.1,14.0,1,27.0,73.0,121.0,761.0,0
1462,1462,2024-01-30 22:00:00,14.7,26.0,1,27.0,75.0,117.0,762.0,0
1463,1463,2024-01-30 23:00:00,14.3,28.0,1,27.0,76.0,118.0,762.0,0
1464,1464,2024-01-31 00:00:00,18.0,25.0,0,26.0,78.0,113.0,761.0,0
1465,1465,2024-01-31 01:00:00,18.7,6.0,0,26.0,79.0,107.0,761.0,0
1466,1466,2024-01-31 02:00:00,23.7,17.0,1,26.0,78.0,108.0,760.0,0
1467,1467,2024-01-31 03:00:00,17.1,1.0,1,26.0,79.0,114.0,760.0,0
1468,1468,2024-01-31 04:00:00,14.8,9.0,1,26.0,82.0,112.0,760.0,0
1469,1469,2024-01-31 05:00:00,19.8,0.0,0,26.0,85.0,108.0,760.0,0
1470,1470,2024-01-31 06:00:00,15.8,1.0,0,25.0,88.0,107.0,761.0,0
1471,1471,2024-01-31 07:00:00,21.7,2.0,0,26.0,86.0,108.0,761.0,0
1472,1472,2024-01-31 08:00:00,21.2,1.0,1,28.0,75.0,110.0,761.0,0
1473,1473,2024-01-31 09:00:00,16.1,1.0,1,29.0,68.0,127.0,762.0,0
1474,1474,2024-01-31 10:00:00,15.0,0.0,1,30.0,59.0,164.0,762.0,0
1475,1475,2024-01-31 11:00:00,13.3,2.0,1,31.0,58.0,164.0,761.0,0
1476,1476,2024-01-31 12:00:00,14.0,14.0,1,31.0,55.0,189.0,761.0,0
1477,1477,2024-01-31 13:00:00,17.4,0.0,1,31.0,54.0,184.0,760.0,0
1478,1478,2024-01-31 14:00:00,16.3,16.0,1,31.0,54.0,161.0,759.0,0
1479,1479,2024-01-31 15:00:00,12.9,11.699820251647694,1,31.0,54.0,180.0,759.0,0
1480,1480,2024-01-31 16:00:00,8.2,26.0,1,31.0,56.0,153.0,759.0,0
1481,1481,2024-01-31 17:00:00,12.6,3.0,1,29.0,65.0,153.0,759.0,0
1482,1482,2024-01-31 18:00:00,14.5,18.0,1,28.0,71.0,150.0,759.0,0
1483,1483,2024-01-31 19:00:00,14.7,6.0,1,28.0,75.0,117.0,760.0,0
1484,1484,2024-01-31 20:00:00,20.0,14.0,1,27.0,76.0,119.0,760.0,0
1485,1485,2024-01-31 21:00:00,18.7,17.0,1,27.0,77.0,118.0,761.0,0
1486,1486,2024-01-31 22:00:00,16.7,0.0,1,27.0,81.0,108.0,761.0,0
1487,1487,2024-01-31 23:00:00,24.3,0.0,1,26.0,81.0,111.0,761.0,0
1488,1488,2024-02-01 00:00:00,19.6,1.0,0,26.0,82.0,110.0,761.0,0
1489,1489,2024-02-01 01:00:00,19.2,12.0,0,26.0,85.0,108.0,761.0,0
1490,1490,2024-02-01 02:00:00,19.0,9.0,0,26.0,86.0,106.0,760.0,0
1491,1491,2024-02-01 03:00:00,17.8,1.0,0,25.0,88.0,111.0,760.0,0
1492,1492,2024-02-01 04:00:00,13.8,0.0,0,25.0,89.0,116.0,760.0,0
1493,1493,2024-02-01 05:00:00,19.7,0.0,0,25.0,89.0,114.0,760.0,0
1494,1494,2024-02-01 06:00:00,18.0,0.0,0,25.0,89.0,105.0,761.0,0
1495,1495,2024-02-01 07:00:00,23.9,2.0,0,26.0,85.0,105.0,761.0,0
1496,1496,2024-02-01 08:00:00,29.9,1.0,1,28.0,78.0,111.0,762.0,0
1497,1497,2024-02-01 09:00:00,23.5,2.0,1,29.0,70.0,121.0,762.0,0
1498,1498,2024-02-01 10:00:00,19.5,1.0,1,30.0,61.0,142.0,762.0,0
1499,1499,2024-02-01 11:00:00,17.8,1.0,1,31.0,57.0,171.0,762.0,0
1500,1500,2024-02-01 12:00:00,18.9,1.0,1,32.0,53.0,160.0,761.0,0
1501,1501,2024-02-01 13:00:00,17.5,9.0,1,32.0,52.0,171.0,760.0,0
1502,1502,2024-02-01 14:00:00,17.9,16.0,1,32.0,51.0,164.0,760.0,0
1503,1503,2024-02-01 15:00:00,16.7,5.0,1,31.0,52.0,167.0,760.0,0
1504,1504,2024-02-01 16:00:00,13.1,11.699820251647694,1,31.0,54.0,166.0,759.0,0
1505,1505,2024-02-01 17:00:00,17.8,20.0,1,29.0,62.0,135.0,759.0,0
1506,1506,2024-02-01 18:00:00,13.0,18.0,1,28.0,68.0,126.0,759.0,0
1507,1507,2024-02-01 19:00:00,22.5,0.0,1,28.0,73.0,117.0,760.0,0
1508,1508,2024-02-01 20:00:00,21.9,1.0,1,27.0,75.0,113.0,761.0,0
1509,1509,2024-02-01 21:00:00,22.3,10.0,1,27.0,77.0,111.0,761.0,0
1510,1510,2024-02-01 22:00:00,20.7,1.0,1,27.0,80.0,113.0,761.0,0
1511,1511,2024-02-01 23:00:00,25.6,0.0,1,26.0,83.0,109.0,761.0,0
1512,1512,2024-02-02 00:00:00,30.9,0.0,0,26.0,84.0,109.0,760.0,0
1513,1513,2024-02-02 01:00:00,25.9,1.0,0,26.0,86.0,108.0,760.0,0
1514,1514,2024-02-02 02:00:00,27.4,4.0,0,25.0,86.0,107.0,760.0,0
1515,1515,2024-02-02 03:00:00,18.4,0.0,0,25.0,89.0,105.0,759.0,0
1516,1516,2024-02-02 04:00:00,25.1,0.0,0,25.0,89.0,105.0,759.0,0
1517,1517,2024-02-02 05:00:00,29.3,0.0,0,24.0,91.0,103.0,760.0,0
1518,1518,2024-02-02 06:00:00,30.1,0.0,0,24.0,91.0,104.0,760.0,0
1519,1519,2024-02-02 07:00:00,29.6,1.0,0,25.0,90.0,105.0,760.0,0
1520,1520,2024-02-02 08:00:00,32.4,5.0,0,27.0,81.0,109.0,761.0,0
1521,1521,2024-02-02 09:00:00,31.8,0.0,1,29.0,68.0,113.0,761.0,0
1522,1522,2024-02-02 10:00:00,19.3,0.0,1,31.0,59.0,127.0,761.0,0
1523,1523,2024-02-02 11:00:00,15.8,0.0,1,32.0,54.0,169.0,761.0,0
1524,1524,2024-02-02 12:00:00,18.4,1.0,1,32.0,52.0,191.0,760.0,0
1525,1525,2024-02-02 13:00:00,16.5,3.0,1,32.0,52.0,172.0,759.0,0
1526,1526,2024-02-02 14:00:00,15.0,5.0,1,32.0,50.0,141.0,759.0,0
1527,1527,2024-02-02 15:00:00,13.6,1.0,1,32.0,52.0,168.0,758.0,0
1528,1528,2024-02-02 16:00:00,14.4,2.0,1,31.0,57.0,153.0,758.0,0
1529,1529,2024-02-02 17:00:00,10.7,11.699820251647694,1,30.0,64.0,158.0,758.0,0
1530,1530,2024-02-02 18:00:00,11.9,15.0,1,29.0,70.0,116.0,759.0,0
1531,1531,2024-02-02 19:00:00,16.7,13.0,1,28.0,74.0,122.0,759.0,0
1532,1532,2024-02-02 20:00:00,16.7,0.0,1,27.0,77.0,116.0,760.0,0
1533,1533,2024-02-02 21:00:00,23.6,7.0,1,27.0,79.0,116.0,760.0,0
1534,1534,2024-02-02 22:00:00,17.3,0.0,1,27.0,80.0,110.0,760.0,0
1535,1535,2024-02-02 23:00:00,19.4,1.0,0,27.0,81.0,110.0,760.0,0
1536,1536,2024-02-03 00:00:00,17.2,0.0,0,26.0,82.0,109.0,760.0,0
1537,1537,2024-02-03 01:00:00,18.6,1.0,0,26.0,84.0,108.0,760.0,0
1538,1538,2024-02-03 02:00:00,22.2,0.0,0,26.0,85.0,107.0,760.0,0
1539,1539,2024-02-03 03:00:00,21.9,9.0,1,26.0,80.0,117.0,759.0,0
1540,1540,2024-02-03 04:00:00,17.3,15.0,1,26.0,79.0,116.0,759.0,0
1541,1541,2024-02-03 05:00:00,16.1,15.0,1,26.0,78.0,114.0,760.0,0
1542,1542,2024-02-03 06:00:00,14.6,2.0,0,25.0,87.0,107.0,760.0,0
1543,1543,2024-02-03 07:00:00,25.8,1.0,0,26.0,87.0,108.0,761.0,0
1544,1544,2024-02-03 08:00:00,33.8,1.0,1,28.0,74.0,111.0,761.0,0
1545,1545,2024-02-03 09:00:00,20.5,1.0,1,29.0,66.0,124.0,762.0,0
1546,1546,2024-02-03 10:00:00,12.5,1.0,1,30.0,61.0,134.0,762.0,0
1547,1547,2024-02-03 11:00:00,18.8,0.0,1,32.0,55.0,138.0,761.0,0
1548,1548,2024-02-03 12:00:00,12.9,1.0,1,32.0,52.0,164.0,760.0,0
